customer id,gender,first,last,age,job type,occupation,martial status,email,postal,province,city,income,em eligible,dm eligible,lang,segment,treatment,channel
100210,Male,Alannah,Wolf,31,parttime,"5412 Accounting, tax preparation, bookkeeping and payroll services",Single,Alannah_Wolf@yahoo.com,X5L 1W4,NB,Bradyside,417508.81,True,False,F,41,41T,EM_Banner
100222,Female,Riah,Witmer,43,parttime,6111 Elementary and secondary schools,Married,Riah_Witmer@yahoo.com,S1R 1Q6,PE,Lake Dolores,418427.0,True,True,F,41,41T,EM_Banner
100237,Other,Ammar,Wiseman,25,parttime,6220 Hospitals (6221 to 6223),Single,Ammar_Wiseman@yahoo.com,Y6W 0L1,ON,Madelynnmouth,408961.48,True,True,F,41,41T,EM_Banner
100238,Female,Tristin,Wiseman,33,parttime,4885 Freight transportation arrangement,Married,Tristin_Wiseman21@gmail.com,P0W 5M2,AB,West Nellaton,415070.44,True,True,E,41,41T,EM_Banner
100240,Female,Hailie,Wiseman,48,parttime,4451 Grocery stores,Divorced,Hailie_Wiseman@yahoo.com,H6R 4Y6,PE,Jocelyntown,422987.8,False,False,F,41,41T,EM_Banner
100250,Male,Jahir,Wirtz,29,parttime,9120 Provincial and territorial public administration (9121 to 9129),Single,Jahir_Wirtz21@gmail.com,G7L 3M8,NL,North Amychester,416634.97,True,False,E,41,41T,EM_Banner
100252,Male,Zayleigh,Wingfield,31,parttime,5239 Other financial investment activities,Single,Zayleigh_Wingfield@yahoo.com,C8Q 2J1,YT,Adriennechester,413954.38,False,True,F,41,41T,EM_Banner
100253,Male,Marlowe,Wingfield,27,parttime,4911 Postal service,Single,Marlowe_Wingfield21@gmail.com,G9A 0T1,PE,South Jamarcus,406599.67,True,True,E,41,41T,EM_Banner
100261,Female,Aylin,Wingate,32,parttime,4421 Furniture stores,Married,Aylin_Wingate@yahoo.com,H8V 4P5,NS,Parisianside,410672.53,True,True,F,41,41T,EM_Banner
100264,Other,Hillary,Wingate,34,parttime,"5416 Management, scientific and technical consulting services",Single,Hillary_Wingate@yahoo.com,E3U 9P4,BC,Port Odieland,407874.79,False,True,F,41,41T,EM_Banner
100270,Female,Avery,Wingate,53,parttime,8141 Private households,Married,Avery_Wingate@yahoo.com,V6T 2E2,NB,Rebachester,423281.75,True,False,F,41,41T,EM_Banner
100273,Male,Addy,Winans,34,parttime,5221 Depository credit intermediation,Single,Addy_Winans@yahoo.com,N8T 9E5,PE,Dachburgh,412408.0,True,True,F,41,41T,EM_Banner
100275,Male,Jayla,Winans,28,parttime,5172 Wireless telecommunications carriers (except satellite),Married,Jayla.Winans77@hotmail.com,V8K 1A1,NB,Estelland,404108.17,True,False,E,41,41T,EM_Banner
100300,Male,Brailyn,Wilcox,50,parttime,4521 Department stores,Divorced,Brailyn_Wilcox@yahoo.com,C0I 1I8,NB,Lake Thora,433687.5,False,False,F,41,41T,EM_Banner
100309,Female,Ambria,Wilborn,55,parttime,5221 Depository credit intermediation,Married,Ambria_Wilborn@yahoo.com,X3E 5Q8,SK,Remingtonview,423334.65,True,True,F,41,41T,EM_Banner
100325,Male,Bailee,Wieland,31,parttime,5222 Non-depository credit intermediation,Single,Bailee_Wieland21@gmail.com,N2Y 5U8,QC,Kesslerberg,410544.82,True,False,E,31,31T,EM_Banner
100326,Male,Beckett,Wieland,53,parttime,5415 Computer systems design and related services,Married,Beckett.Wieland77@hotmail.com,H6B 9N3,YT,West Enos,434096.7,True,True,E,41,41T,EM_Banner
100332,Male,Lisbeth,Wickham,28,parttime,"5111 Newspaper, periodical, book and director publishers",Single,Lisbeth.Wickham77@hotmail.com,B4K 1G3,BC,West Danial,416720.11,False,True,E,41,41T,EM_Banner
100336,Male,Keagan,Wickham,28,parttime,6113 Universities,Single,Keagan_Wickham@yahoo.com,M5L 0D1,NL,Eribertoton,407120.08,False,True,F,41,41T,EM_Banner
100343,Male,Habiba,Whitten,29,parttime,5411 Legal services,Single,Habiba_Whitten21@gmail.com,M6U 9S5,BC,Alishaville,405273.4,True,True,E,41,41T,EM_Banner
100351,Male,Maryann,Whiting,34,parttime,8121 Personal care services,Single,Maryann_Whiting@yahoo.com,M0H 7V4,QC,Powlowskiland,405385.6,True,True,F,31,31T,EM_Banner
100364,Male,Fiona,Whitesell,31,parttime,6216 Home health care services,Single,Fiona_Whitesell21@gmail.com,G3K 3Y1,YT,Kuhlmanton,404552.68,False,True,E,41,41T,EM_Banner
100375,Female,Kiarah,Whited,29,parttime,3329 Other fabricated metal product manufacturing,Single,Kiarah_Whited@yahoo.com,S9M 0Q4,MB,Elwinmouth,408670.09,True,False,F,41,41T,EM_Banner
100376,Male,Layken,Whited,34,parttime,"5412 Accounting, tax preparation, bookkeeping and payroll services",Single,Layken_Whited21@gmail.com,V0B 0B4,AB,Leamouth,406860.04,False,True,E,41,41T,EM_Banner
100380,Female,Marty,Whited,47,parttime,5221 Depository credit intermediation,Married,Marty.Whited77@hotmail.com,K2H 9N9,NB,Ankundingberg,422464.2,False,False,E,41,41T,EM_Banner
100382,Male,Tru,Whitcomb,29,parttime,4884 Support activities for road transportation,Single,Tru_Whitcomb21@gmail.com,L2K 6I5,NT,Lake Cecileland,414748.69,True,True,E,41,41T,EM_Banner
100386,Female,Rowdy,Whitcomb,29,parttime,7221 Full-service restaurants,Married,Rowdy.Whitcomb77@hotmail.com,T4Z 0B1,PE,North Emeliecheste,413295.04,True,True,E,41,41T,EM_Banner
100387,Male,Jazaria,Whitcomb,32,parttime,5415 Computer systems design and related services,Single,Jazaria_Whitcomb@yahoo.com,V2R 3S5,MB,Homenicktown,411407.44,True,True,F,41,41T,EM_Banner
100395,Male,Arya,Whitacre,27,parttime,"2211 Electric power generation, transmission and distribution",Single,Arya.Whitacre77@hotmail.com,Y3C 5J2,NU,Zellamouth,408086.32,True,False,E,41,41T,EM_Banner
100400,Female,Hanah,Whitacre,30,parttime,5411 Legal services,Single,Hanah_Whitacre21@gmail.com,V6R 4Q0,BC,Lake Precious,418870.39,False,False,E,41,41T,EM_Banner
100405,Male,Braxton,Whatley,45,parttime,5613 Employment services,Single,Braxton_Whatley@yahoo.com,B9V 2Z4,AB,Trompview,420686.6,True,False,F,41,41T,EM_Banner
100426,Male,Ridley,Wetzel,32,parttime,6214 Out-patients care centres,Single,Ridley_Wetzel@yahoo.com,L9X 9O7,NL,New Linda,411921.58,True,True,F,41,41T,EM_Banner
100428,Male,Illyana,Wetzel,33,parttime,"5418 Advertising, public relations, and related services",Single,Illyana.Wetzel77@hotmail.com,S6U 7P3,YT,Spencerhaven,412068.1,False,True,E,41,41T,EM_Banner
100432,Male,Adia,Weller,34,parttime,5221 Depository credit intermediation,Single,Adia_Weller@yahoo.com,C5J 0Y6,BC,New Kaylinhaven,404402.86,False,True,F,41,41T,EM_Banner
100434,Female,Alysia,Weller,53,parttime,1110 Farms (except aquaculture) (1111 to 1124 and 1129),Married,Alysia.Weller77@hotmail.com,B8T 0G3,BC,Gusikowskifort,416815.7,True,True,E,41,41T,EM_Banner
100435,Female,Sara,Weller,35,parttime,6111 Elementary and secondary schools,Single,Sara_Weller@yahoo.com,A3J 9N6,NU,Bernadineberg,414906.0,True,False,F,41,41T,EM_Banner
100450,Male,Coltyn,Weitz,55,parttime,5415 Computer systems design and related services,Widowed,Coltyn_Weitz@yahoo.com,H7R 3R4,SK,New Bethanyhaven,415246.7,True,False,F,41,41T,EM_Banner
100470,Female,Lynnix,Weil,47,parttime,4452 Specialty food stores,Divorced,Lynnix.Weil77@hotmail.com,R7T 4A4,YT,Leannonview,423573.0,True,False,E,41,41T,EM_Banner
100475,Male,Paisley,Weese,26,parttime,7222 Limited-service restaurants,Single,Paisley_Weese21@gmail.com,G1W 2Z5,ON,Linneaberg,409299.07,True,False,E,41,41T,EM_Banner
100500,Female,Moses,Weathers,30,parttime,6220 Hospitals (6221 to 6223),Married,Moses.Weathers77@hotmail.com,K6U 1V3,YT,Leeberg,415701.4,False,False,E,41,41T,EM_Banner
100514,Female,Joziah,Watkins,37,parttime,2382 Building equipment contractors,Single,Joziah_Watkins21@gmail.com,K0I 4U4,MB,East Inesberg,415303.0,True,True,E,41,41T,EM_Banner
100530,Male,Jazzlyn,Waterhouse,29,parttime,"5412 Accounting, tax preparation, bookkeeping and payroll services",Single,Jazzlyn.Waterhouse77@hotmail.com,R6E 6P8,BC,Astridshire,405957.16,True,False,E,41,41T,EM_Banner
100532,Other,Nehemias,Watanabe,34,parttime,5617 Services to buildings and dwellings,Single,Nehemias_Watanabe21@gmail.com,Y2P 0I0,AB,Esperanzastad,402755.5,False,True,E,41,41T,EM_Banner
100546,Female,Hendrick,Wash,26,parttime,4521 Department stores,Single,Hendrick_Wash@yahoo.com,Y6V 1X0,NS,Glennaburgh,416357.77,True,True,F,41,41T,EM_Banner
100553,Male,Sarahy,Warfield,33,parttime,4851 Urban transit systems,Single,Sarahy_Warfield21@gmail.com,V7Z 4K7,QC,Lake Katlynn,408918.58,True,True,E,31,31T,EM_Banner
100561,Female,Coleson,Warden,30,parttime,5221 Depository credit intermediation,Single,Coleson_Warden@yahoo.com,H1Y 8T5,SK,Lake Samara,407964.88,True,True,F,41,41T,EM_Banner
100562,Female,Brently,Warden,39,parttime,"5182 Data processing, hosting, and related services",Single,Brently_Warden21@gmail.com,N7Z 2T9,QC,North Charity,416890.0,True,True,E,31,31T,EM_Banner
100568,Female,Chandler,Warden,34,parttime,9120 Provincial and territorial public administration (9121 to 9129),Single,Chandler_Warden21@gmail.com,B9S 4D5,QC,Savionton,405499.12,False,True,E,31,31T,EM_Banner
100580,Male,Arlo,Walther,52,parttime,4481 Clothing stores,Divorced,Arlo_Walther21@gmail.com,V5Q 5B7,NB,New Verla,428809.0,False,False,E,41,41T,EM_Banner
100590,Female,Travis,Wallin,31,parttime,5411 Legal services,Single,Travis.Wallin77@hotmail.com,S8S 5H0,NL,West Aaronborough,404089.03,True,False,E,41,41T,EM_Banner
100592,Female,Cozette,Walley,40,parttime,3222 Converted paper product manufacturing,Single,Cozette_Walley21@gmail.com,G3S 6G0,YT,Koelpinmouth,409712.0,False,True,E,41,41T,EM_Banner
100602,Female,Michaela,Walker,28,parttime,6241 Individual and family services,Single,Michaela.Walker77@hotmail.com,T7N 1X7,NU,New Michealshire,416130.07,True,True,E,41,41T,EM_Banner
100615,Female,Seraphine,Walk,34,parttime,3121 Beverage manufacturing,Married,Seraphine_Walk@yahoo.com,G8J 4L3,NT,South Santiagohave,409894.06,True,False,F,41,41T,EM_Banner
100616,Male,Etta,Walk,48,parttime,4521 Department stores,Married,Etta_Walk21@gmail.com,G6L 7M3,AB,Port Rubyemouth,428685.8,False,True,E,41,41T,EM_Banner
100620,Male,Trevor,Walk,25,parttime,2212 Natural gas distribution,Single,Trevor.Walk77@hotmail.com,P0G 2A6,YT,Bonitamouth,408325.24,False,False,E,41,41T,EM_Banner
100651,Male,Kian,Wahl,29,parttime,6211 Offices of physicians,Single,Kian_Wahl@yahoo.com,J9E 9G8,MB,Port Quinton,411557.26,True,True,F,41,41T,EM_Banner
100664,Female,Andria,Wages,28,parttime,4811 Scheduled air transportation,Single,Andria_Wages21@gmail.com,H7Z 3D9,NB,Danielton,405028.21,False,True,E,41,41T,EM_Banner
100671,Other,Jayceon,Vuong,47,parttime,"4182 Paper, paper product and disposable plastic product wholesaler-",Single,Jayceon.Vuong77@hotmail.com,R5V 6X2,AB,New Erich,427586.9,True,True,E,41,41T,EM_Banner
100672,Female,Eve,Vuong,34,parttime,5171 Wired telecommunications carriers,Married,Eve_Vuong@yahoo.com,K8I 7L5,MB,Uptonberg,413988.37,False,True,F,41,41T,EM_Banner
100675,Female,Saleen,Vuong,50,parttime,2361 Residential building construction,Divorced,Saleen_Vuong@yahoo.com,N9B 6E8,AB,New Friedrich,419642.7,True,False,F,41,41T,EM_Banner
100685,Female,Ethaniel,Voelker,41,parttime,6220 Hospitals (6221 to 6223),Single,Ethaniel_Voelker21@gmail.com,S7V 1O6,ON,Schmitthaven,412482.0,True,False,E,41,41T,EM_Banner
100710,Female,Lillith,Vick,55,parttime,"4179 Other machinery, equipment and supplies wholesaler-distributors",Single,Lillith.Vick77@hotmail.com,N4Q 3Q0,ON,Hilarioton,434261.95,True,False,E,41,41T,EM_Banner
100723,Other,Denali,Vera,25,parttime,5151 Radio and television broadcasting,Single,Denali_Vera@yahoo.com,B0V 6R5,MB,Laneytown,416479.87,True,True,F,41,41T,EM_Banner
100725,Female,Mackynzie,Vera,29,parttime,5415 Computer systems design and related services,Single,Mackynzie.Vera77@hotmail.com,L6E 7O5,NB,New Arvidburgh,405127.87,True,False,E,41,41T,EM_Banner
100730,Female,Makeda,Vera,30,parttime,4189 Other miscellaneous wholesaler-distributors,Single,Makeda_Vera21@gmail.com,G9Z 4A5,MB,Grantmouth,403164.37,True,False,E,41,41T,EM_Banner
100740,Female,Kaydence,Velasco,34,parttime,7222 Limited-service restaurants,Single,Kaydence.Velasco77@hotmail.com,H8Q 8B1,NT,New Garretchester,412845.58,False,False,E,41,41T,EM_Banner
100762,Other,Andree,Vanpelt,52,parttime,6113 Universities,Married,Andree_Vanpelt@yahoo.com,X6K 4M2,ON,Karleystad,434399.2,True,True,F,41,41T,EM_Banner
100772,Female,Iram,Vanhoose,31,parttime,5221 Depository credit intermediation,Married,Iram_Vanhoose21@gmail.com,K4U 0T0,NL,Port Alyson,412069.75,False,True,E,41,41T,EM_Banner
100794,Female,Brilee,Valladares,46,parttime,4451 Grocery stores,Separate,Brilee.Valladares77@hotmail.com,H6O 2R4,MB,Kerluketown,425636.6,True,True,E,41,41T,EM_Banner
100810,Female,Jashawn,Usher,28,parttime,"5242 Agencies, brokerages and other insurance related activities",Single,Jashawn_Usher@yahoo.com,R5Z 2U8,AB,Johnathonshire,406928.68,True,False,F,41,41T,EM_Banner
100820,Male,Brodi,Underhill,26,parttime,5239 Other financial investment activities,Single,Brodi_Underhill21@gmail.com,H6B 8Q0,NS,Lonzoport,414894.88,False,False,E,41,41T,EM_Banner
100839,Male,Avyana,Tye,33,parttime,6111 Elementary and secondary schools,Married,Avyana.Tye77@hotmail.com,Y8G 8T8,NU,Kaliberg,412324.51,True,True,E,41,41T,EM_Banner
100849,Female,Anas,Turley,39,parttime,5411 Legal services,Single,Anas_Turley@yahoo.com,S0J 4O7,YT,Port Bettyshire,415621.0,True,True,F,41,41T,EM_Banner
100857,Female,Amar,Turcios,55,parttime,4481 Clothing stores,Married,Amar.Turcios77@hotmail.com,R2M 7H0,PE,Port Ricardoview,423856.75,True,True,E,41,41T,EM_Banner
100869,Other,Ami,Tuggle,34,parttime,6220 Hospitals (6221 to 6223),Single,Ami.Tuggle77@hotmail.com,V7K 1F5,NT,Hintzport,419173.0,True,True,E,41,41T,EM_Banner
100875,Male,Monserrat,Tso,54,parttime,7222 Limited-service restaurants,Married,Monserrat.Tso77@hotmail.com,M8Y 7T5,NL,Schaefertown,434083.7,True,False,E,41,41T,EM_Banner
100878,Male,Cylie,Tso,33,parttime,3353 Electrical equipment manufacturing,Single,Cylie.Tso77@hotmail.com,N2Z 6Z5,NB,North Mike,406347.88,True,True,E,41,41T,EM_Banner
100880,Male,Ziyah,Tso,25,parttime,3118 Bakeries and tortilla manufacturing,Single,Ziyah_Tso21@gmail.com,M8G 3G3,NU,Bogisichmouth,404950.99,False,False,E,41,41T,EM_Banner
100882,Male,Wilma,Truong,48,parttime,4189 Other miscellaneous wholesaler-distributors,Married,Wilma_Truong@yahoo.com,S4Y 3E5,NT,Port Ryderport,434505.9,True,True,F,41,41T,EM_Banner
100885,Male,Alder,Truong,26,parttime,9111 Defence services,Single,Alder_Truong@yahoo.com,H4L 6M5,ON,Lake Ruby,416840.56,True,False,F,41,41T,EM_Banner
100896,Male,Julie,Trull,28,parttime,8133 Social advocacy organizations,Single,Julie.Trull77@hotmail.com,J0R 8G9,QC,North Jazmin,402551.89,False,True,E,31,31T,EM_Banner
100897,Male,Swara,Trull,29,parttime,5221 Depository credit intermediation,Single,Swara_Trull@yahoo.com,S4W 1H9,BC,Torphyberg,411028.93,True,True,F,41,41T,EM_Banner
100899,Female,Jayvion,Trull,25,parttime,5411 Legal services,Single,Jayvion.Trull77@hotmail.com,N3I 9J5,NB,Lake Jennyfer,409000.42,True,True,E,41,41T,EM_Banner
100900,Male,Jordin,Trull,27,parttime,3231 Printing and related support activities,Single,Jordin_Trull@yahoo.com,Y9T 1F6,AB,Gerdachester,408296.2,False,False,F,41,41T,EM_Banner
100909,Male,Alexander,True,26,parttime,7221 Full-service restaurants,Single,Alexander_True@yahoo.com,H7D 0G9,PE,Lake Lorinemouth,405129.19,True,True,F,41,41T,EM_Banner
100917,Other,Ender,Trudeau,30,parttime,5221 Depository credit intermediation,Single,Ender.Trudeau77@hotmail.com,R0H 9E4,AB,Kieranchester,406928.35,True,True,E,41,41T,EM_Banner
100922,Male,Vansh,Troyer,31,parttime,5221 Depository credit intermediation,Single,Vansh_Troyer21@gmail.com,L9Q 3H5,AB,Shannachester,407604.85,True,True,E,41,41T,EM_Banner
100933,Male,Kysen,Trigg,34,parttime,8111 Automotive repair and maintenance,Single,Kysen_Trigg@yahoo.com,R4D 6D5,ON,West Armandberg,402571.69,True,True,F,41,41T,EM_Banner
100951,Other,Masiah,Trejo,42,parttime,5311 Lessors of real estate,Married,Masiah_Trejo@yahoo.com,T3C 0Y1,NB,Martinefort,413461.0,True,True,F,41,41T,EM_Banner
100952,Male,Justice,Trejo,32,parttime,7213 Rooming and boarding houses,Married,Justice_Trejo21@gmail.com,P0L 0G7,NS,Jacobschester,410074.9,False,True,E,41,41T,EM_Banner
100954,Female,Selena,Trejo,47,parttime,5616 Investigation and security services,Married,Selena_Trejo@yahoo.com,H8A 6V6,AB,Arielton,430536.0,True,True,F,41,41T,EM_Banner
100959,Male,Atticus,Trejo,32,parttime,6111 Elementary and secondary schools,Married,Atticus.Trejo77@hotmail.com,M5I 4U3,AB,South Rivermouth,414821.95,True,True,E,41,41T,EM_Banner
100970,Female,Jessica,Traxler,28,parttime,8131 Religious organizations,Single,Jessica_Traxler21@gmail.com,N4E 9A2,BC,North Caylamouth,410717.08,True,False,E,41,41T,EM_Banner
100971,Female,Celeste,Townes,30,parttime,"5419 Other professional, scientific and technical services",Single,Celeste.Townes77@hotmail.com,Y7C 9R8,NL,Lake Nikita,409542.94,True,True,E,41,41T,EM_Banner
100973,Male,Milan,Townes,33,parttime,5615 Travel arrangement and reservation services,Single,Milan_Townes21@gmail.com,L0D 1K0,YT,Langoshbury,406937.59,True,True,E,41,41T,EM_Banner
100975,Male,Tianna,Townes,34,parttime,"5412 Accounting, tax preparation, bookkeeping and payroll services",Single,Tianna_Townes@yahoo.com,N9X 2X1,MB,Lake Kaitlynfurt,410911.12,True,False,F,41,41T,EM_Banner
100987,Female,Lillie,Towery,48,parttime,"9130 Local, municipal and regional public administration (9131 and 9",Married,Lillie_Towery@yahoo.com,L2P 5X9,MB,South Leopold,417041.2,True,True,F,41,41T,EM_Banner
100989,Female,Claira,Towery,27,parttime,4131 Food wholesaler-distributors,Single,Claira.Towery77@hotmail.com,L8N 1X5,MB,East Maudeshire,411507.43,True,True,E,41,41T,EM_Banner
101007,Male,Justus,Torres,29,parttime,4451 Grocery stores,Single,Justus.Torres77@hotmail.com,P9S 0X1,PE,East Camrynside,412889.47,True,True,E,41,41T,EM_Banner
101010,Male,Jaleah,Torres,30,parttime,5221 Depository credit intermediation,Single,Jaleah.Torres77@hotmail.com,N2K 0A3,SK,Gaylordfort,415319.92,True,False,E,41,41T,EM_Banner
101022,Female,Rida,Tomas,28,parttime,5312 Offices of real estate agents and brokers,Single,Rida.Tomas77@hotmail.com,K3I 1T9,NU,Braunmouth,410274.22,True,True,E,41,41T,EM_Banner
101023,Male,Riddhi,Tomas,49,parttime,4461 Health and personal care stores,Married,Riddhi_Tomas@yahoo.com,L5G 8Y2,MB,Manleyside,411352.0,True,True,F,41,41T,EM_Banner
101035,Female,Katheryne,Tolliver,34,parttime,5617 Services to buildings and dwellings,Single,Katheryne_Tolliver@yahoo.com,T3B 2J2,MB,Lake Rose,419886.13,True,False,F,41,41T,EM_Banner
101045,Female,Alliana,Tolbert,34,parttime,6111 Elementary and secondary schools,Single,Alliana_Tolbert21@gmail.com,J4O 6T2,QC,East Margret,419539.96,True,False,E,31,31T,EM_Banner
101050,Male,Parker,Tolbert,36,parttime,6211 Offices of physicians,Divorced,Parker_Tolbert@yahoo.com,B2U 5A3,NL,Deckowberg,414377.0,True,False,F,41,41T,EM_Banner
101054,Female,Joshuah,Tobar,33,parttime,"9130 Local, municipal and regional public administration (9131 and 9",Single,Joshuah_Tobar21@gmail.com,G2T 4A5,ON,Willmschester,417105.55,True,True,E,41,41T,EM_Banner
101055,Male,Ellanor,Tobar,47,parttime,5311 Lessors of real estate,Married,Ellanor.Tobar77@hotmail.com,C9R 2N1,BC,New Aurelia,431174.0,True,False,E,41,41T,EM_Banner
101062,Female,Emmalyn,Timmons,27,parttime,6220 Hospitals (6221 to 6223),Single,Emmalyn_Timmons@yahoo.com,K3Z 2S0,PE,West Kara,404625.28,True,True,F,41,41T,EM_Banner
101070,Female,Rihanna,Timmons,32,parttime,5239 Other financial investment activities,Married,Rihanna.Timmons77@hotmail.com,Y0C 3X0,NB,New Bethanyhaven,417345.79,True,False,E,41,41T,EM_Banner
101074,Female,Khaliah,Timm,37,parttime,"5412 Accounting, tax preparation, bookkeeping and payroll services",Single,Khaliah_Timm@yahoo.com,X4L 4S8,YT,Raeport,410606.0,True,True,F,41,41T,EM_Banner
101092,Female,Daniyal,Thrasher,25,parttime,4189 Other miscellaneous wholesaler-distributors,Single,Daniyal_Thrasher@yahoo.com,B0L 6M5,NL,Hilmaland,414904.78,False,True,F,41,41T,EM_Banner
101115,Female,Kaley,Thomasson,29,parttime,5617 Services to buildings and dwellings,Single,Kaley.Thomasson77@hotmail.com,K7F 4J5,NB,South Christopton,403455.1,True,False,E,41,41T,EM_Banner
101126,Male,Angad,Thiessen,33,parttime,5171 Wired telecommunications carriers,Single,Angad_Thiessen21@gmail.com,S8K 9S5,QC,Lake Leonton,404743.42,True,True,E,31,31T,EM_Banner
101135,Female,Raphael,Thibeault,25,parttime,4421 Furniture stores,Single,Raphael_Thibeault21@gmail.com,P0L 9B1,YT,Lake Ottilieburgh,419247.25,True,False,E,41,41T,EM_Banner
101148,Male,Jaydee,Theobald,43,parttime,7132 Gambling industries,Single,Jaydee.Theobald77@hotmail.com,N2H 4Q8,PE,North Emelie,418501.0,False,True,E,41,41T,EM_Banner
101169,Female,Joey,Templin,30,parttime,9120 Provincial and territorial public administration (9121 to 9129),Single,Joey.Templin77@hotmail.com,E6U 4L6,NL,Cadenville,409089.19,True,True,E,41,41T,EM_Banner
101171,Female,Courtland,Teal,29,parttime,"5413 Architectural, engineering and related services",Single,Courtland_Teal21@gmail.com,L2R 0E2,MB,South Brock,406171.66,True,True,E,41,41T,EM_Banner
101173,Male,Adalyn,Teal,26,parttime,"2211 Electric power generation, transmission and distribution",Single,Adalyn_Teal@yahoo.com,A9Z 9C3,NU,Lednermouth,418228.87,True,True,F,41,41T,EM_Banner
101175,Male,Jorge,Teal,33,parttime,4811 Scheduled air transportation,Single,Jorge.Teal77@hotmail.com,E1E 7D9,ON,West Verliemouth,403048.87,True,False,E,41,41T,EM_Banner
101209,Female,Jaxiel,Tapley,53,parttime,5415 Computer systems design and related services,Married,Jaxiel_Tapley@yahoo.com,G5I 8H3,NS,West Jessikaside,429167.6,True,True,F,41,41T,EM_Banner
