customer id,gender,first,last,age,job type,occupation,martial status,email,postal,province,city,income,em eligible,dm eligible,lang,segment,treatment,channel
100511,Other,Lamia,Watkins,46,fulltime,6111 Elementary and secondary schools,Married,Lamia_Watkins21@gmail.com,K2J 8O9,SK,Trantowberg,40260.0,True,True,E,21B,21BC,NoContact
100655,Male,Charlesto,Wahl,33,fulltime,6111 Elementary and secondary schools,Single,Charlesto_Wahl21@gmail.com,K9L 4H0,NB,Alishaside,433771.54,True,False,E,22,22C,NoContact
100702,Male,Hagen,Vick,35,fulltime,6230 Nursing and residential care facilities (6231 to 6239),Single,Hagen_Vick@yahoo.com,K2L 5Y1,ON,Lake Audieville,422754.0,True,True,F,21A,21AC,NoContact
100752,Male,Anyeli,Varnado,31,fulltime,,Single,Anyeli.Varnado77@hotmail.com,A8N 0O3,AB,Oberbrunnermouth,400000.0,False,True,E,22,22C,NoContact
100785,Other,Inez,Vanderpool,26,parttime,8121 Personal care services,Single,Inez.Vanderpool77@hotmail.com,V0G 1J8,SK,Alisaside,417947.71,True,False,E,41,41C,NoContact
100833,Male,Kinslee,Tye,43,parttime,5311 Lessors of real estate,Single,Kinslee.Tye77@hotmail.com,M2J 4V8,ON,Stuartmouth,417615.0,True,True,E,41,41C,NoContact
100853,Female,Eros,Turcios,29,fulltime,,Single,Eros_Turcios21@gmail.com,G1H 7H0,AB,Adellaberg,400000.0,True,True,E,21A,21AC,NoContact
100876,Male,Jacion,Tso,48,fulltime,6212 Offices of dentists,Married,Jacion_Tso@yahoo.com,M2C 7V2,NB,Koelpinburgh,77766.7,False,True,F,22,22C,NoContact
100906,Male,Bowen,True,32,fulltime,5619 Other support services,Single,Bowen_True@yahoo.com,M0N 7A5,NS,Ravenfurt,429597.37,True,True,F,21B,21BC,NoContact
100914,Male,Mordecai,Trudeau,41,parttime,2382 Building equipment contractors,Single,Mordecai.Trudeau77@hotmail.com,V5P 9N8,YT,Bogisichshire,407153.0,True,True,E,41,41C,NoContact
100949,Female,Roslynn,Trice,49,parttime,6216 Home health care services,Single,Roslynn_Trice21@gmail.com,J0W 3U3,NU,Turnermouth,423960.2,True,True,E,41,41C,NoContact
100966,Male,Rafael,Traxler,52,fulltime,,Separate,Rafael_Traxler@yahoo.com,N7H 5G5,NU,Rickshire,400000.0,True,True,F,21A,21AC,NoContact
100978,Male,Jessiah,Townes,40,fulltime,"5416 Management, scientific and technical consulting services",Single,Jessiah_Townes@yahoo.com,R2D 6N1,NB,Donniefort,433277.0,True,True,F,21B,21BC,NoContact
100999,Female,Mirah,Torrey,49,parttime,7221 Full-service restaurants,Single,Mirah_Torrey@yahoo.com,L9K 8C8,ON,South Vita,416120.5,True,True,F,41,41C,NoContact
101005,Female,Emery,Torres,26,parttime,"5413 Architectural, engineering and related services",Single,Emery_Torres@yahoo.com,P4G 6O0,NU,Jaymehaven,412741.63,True,False,F,41,41C,NoContact
101008,Male,Justyn,Torres,35,fulltime,5311 Lessors of real estate,Married,Justyn_Torres@yahoo.com,B2O 8K1,ON,North Mckennaside,88106.0,False,True,F,22,22C,NoContact
101039,Female,Salih,Tolliver,51,parttime,7221 Full-service restaurants,Married,Salih_Tolliver21@gmail.com,A1N 7P3,AB,Marvinmouth,430426.0,True,True,E,41,41C,NoContact
101152,Female,Jaycee,Tew,28,fulltime,,Single,Jaycee_Tew@yahoo.com,T5I 6A4,AB,Katlynntown,431122.3,False,True,F,22,22C,NoContact
101196,Female,Keaton,Tapp,33,fulltime,5221 Depository credit intermediation,Single,Keaton.Tapp77@hotmail.com,S2I 5N9,NB,Audreyfurt,428351.62,False,True,E,22,22C,NoContact
101215,Female,Amarius,Sweet,32,fulltime,7211 Traveller accommodations,Single,Amarius_Sweet@yahoo.com,S2X 9G4,NL,Sanfordton,428221.6,True,False,F,22,22C,NoContact
101239,Female,Indy,Sussman,40,fulltime,Retired,Widowed,Indy_Sussman@yahoo.com,P8I 1F4,NS,Murazikmouth,63802.9,True,True,F,21A,21AC,NoContact
101271,Female,Solomon,Summer,42,fulltime,5415 Computer systems design and related services,Married,Solomon.Summer77@hotmail.com,S8L 6S0,NU,Boyleview,46491.0,True,True,E,21B,21BC,NoContact
101322,Female,Noa,Stubbs,40,fulltime,5313 Activities related to real estate,Married,Noa.Stubbs77@hotmail.com,E9A 5O8,SK,East Malachibury,426146.0,True,True,E,21A,21AC,NoContact
101405,Female,Braxton,Sterner,49,fulltime,7223 Special food services,Single,Braxton_Sterner21@gmail.com,B9V 2Z4,AB,Trompview,84643.9,True,False,E,22,22C,NoContact
101442,Female,Maricela,Starke,51,parttime,5221 Depository credit intermediation,Married,Maricela.Starke77@hotmail.com,C6P 7J1,BC,North Janessa,429997.0,True,True,E,41,41C,NoContact
101550,Male,Norman,Spindler,47,fulltime,5222 Non-depository credit intermediation,Married,Norman.Spindler77@hotmail.com,K7J 6W0,BC,Sawaynview,56995.4,True,False,E,22,22C,NoContact
101575,Female,Tzvi,Spears,45,fulltime,5622 Waste treatment and disposal,Single,Tzvi_Spears@yahoo.com,A3W 0T0,QC,East Emil,42125.6,True,False,F,12,12C,NoContact
101580,Male,Arlo,Spears,33,parttime,9112-9119 Other federal services,Single,Arlo.Spears77@hotmail.com,V5Q 5B7,NB,New Verla,415813.93,False,False,E,41,41C,NoContact
101676,Female,September,Slade,42,fulltime,4521 Department stores,Single,September.Slade77@hotmail.com,A3M 8O1,MB,West Brannonhaven,427027.0,False,True,E,22,22C,NoContact
101680,Female,Merida,Slade,43,fulltime,7221 Full-service restaurants,Married,Merida_Slade@yahoo.com,V8C 5Y8,YT,Mosciskimouth,52245.6,False,False,F,22,22C,NoContact
101710,Male,Lillith,Sirois,43,fulltime,4183 Agricultural supplies wholesaler-distributors,Married,Lillith_Sirois@yahoo.com,N4Q 3Q0,ON,Hilarioton,426230.0,True,False,F,22,22C,NoContact
101715,Female,Denver,Simonds,49,fulltime,5221 Depository credit intermediation,Married,Denver.Simonds77@hotmail.com,R5R 7C8,PE,Mrazland,81398.9,True,False,E,22,22C,NoContact
101721,Male,Taven,Silverman,39,fulltime,6220 Hospitals (6221 to 6223),Married,Taven.Silverman77@hotmail.com,N8Z 8V3,NB,South Marquiseburg,426606.0,True,True,E,21A,21AC,NoContact
101835,Female,Anh,Sherwood,55,fulltime,Retired,Widowed,Anh.Sherwood77@hotmail.com,J6I 4G4,NL,Rowenashire,56339.5,True,False,E,22,22C,NoContact
101856,Other,Corinne,Shell,50,parttime,5415 Computer systems design and related services,Separate,Corinne.Shell77@hotmail.com,H6E 5N6,ON,Millsfort,426400.0,False,True,E,41,41C,NoContact
101875,Female,Monserrat,Shearin,39,fulltime,8121 Personal care services,Single,Monserrat_Shearin@yahoo.com,M8Y 7T5,NL,Schaefertown,431660.0,True,False,F,22,22C,NoContact
101878,Male,Cylie,Shearin,41,fulltime,4851 Urban transit systems,Married,Cylie_Shearin@yahoo.com,N2Z 6Z5,NB,North Mike,66263.0,True,True,F,21A,21AC,NoContact
101971,Male,Celeste,Sedillo,42,fulltime,,Divorced,Celeste_Sedillo@yahoo.com,Y7C 9R8,NL,Lake Nikita,400000.0,True,True,F,21B,21BC,NoContact
102009,Female,Bethany,Sealy,36,fulltime,,Separate,Bethany.Sealy77@hotmail.com,M8Y 6J7,QC,Alvertafurt,400000.0,True,True,E,11A,11AC,NoContact
102027,Other,Connie,Schofield,50,fulltime,Retired,Married,Connie.Schofield77@hotmail.com,T1L 3I2,SK,Baileyshire,421142.8,True,True,E,21A,21AC,NoContact
102028,Female,Raylon,Schofield,52,fulltime,Retired,Widowed,Raylon_Schofield@yahoo.com,G5G 1L6,BC,West Malcolm,422038.1,False,True,F,22,22C,NoContact
102037,Female,Alonso,Schenck,31,parttime,5221 Depository credit intermediation,Single,Alonso_Schenck@yahoo.com,K3A 5X3,ON,Funkland,410976.46,True,True,F,41,41C,NoContact
102044,Female,Kalem,Scala,30,parttime,5179 Other telecommunications,Single,Kalem_Scala21@gmail.com,R9T 3C5,AB,North Dariusville,412696.75,False,True,E,41,41C,NoContact
102064,Male,Kade,Sauer,29,parttime,7139 Other amusement and recreation industries,Single,Kade_Sauer@yahoo.com,J8M 4H8,NS,Lake Pietro,404951.32,False,True,F,41,41C,NoContact
102080,Female,Kyrie,Sato,42,fulltime,4921 Couriers,Married,Kyrie_Sato21@gmail.com,E2U 2U9,ON,Schusterfurt,431546.0,False,False,E,22,22C,NoContact
102087,Female,Lucille,Sargent,45,fulltime,Retired,Widowed,Lucille.Sargent77@hotmail.com,A2O 0J7,QC,Bartberg,421583.1,True,True,E,11B,11BC,NoContact
102090,Other,Tesla,Sargent,34,fulltime,"5413 Architectural, engineering and related services",Single,Tesla.Sargent77@hotmail.com,A7W 4H1,AB,Lake London,423990.34,True,False,E,22,22C,NoContact
102093,Male,Yeray,Santillan,29,parttime,5311 Lessors of real estate,Single,Yeray.Santillan77@hotmail.com,X9R 7T9,NT,North Marlonshire,410590.36,True,True,E,41,41C,NoContact
102130,Female,Lyllian,Sandlin,25,parttime,6220 Hospitals (6221 to 6223),Single,Lyllian_Sandlin@yahoo.com,L9M 2K5,PE,West Denatown,406633.33,True,False,F,41,41C,NoContact
102139,Other,Neva,Sandler,25,parttime,"5418 Advertising, public relations, and related services",Single,Neva_Sandler@yahoo.com,P5L 7B3,NB,North Reyna,414940.75,True,True,F,41,41C,NoContact
102210,Male,Alannah,Salcedo,42,fulltime,Retired,Single,Alannah.Salcedo77@hotmail.com,X5L 1W4,NB,Bradyside,422377.6,True,False,E,22,22C,NoContact
102226,Male,Tamera,Saez,50,fulltime,Retired,Married,Tamera_Saez@yahoo.com,N6D 4I1,ON,Krajcikborough,422423.8,True,True,F,21A,21AC,NoContact
102255,Female,Ashlynne,Ruble,37,fulltime,6111 Elementary and secondary schools,Married,Ashlynne.Ruble77@hotmail.com,J1D 0T8,PE,West Kurtis,432457.0,True,False,E,22,22C,NoContact
102257,Male,Tremayne,Ruble,31,parttime,6113 Universities,Divorced,Tremayne_Ruble21@gmail.com,S9G 8N9,PE,New Lola,410914.42,True,True,E,41,41C,NoContact
102288,Female,Isabella,Rosenblum,28,parttime,6116 Other school and instruction,Single,Isabella.Rosenblum77@hotmail.com,H5X 7S5,NL,Corwinton,415968.37,False,True,E,41,41C,NoContact
102340,Female,Wilmer,Robillard,31,parttime,4411 Automobile dealers,Single,Wilmer_Robillard@yahoo.com,H3P 0H1,PE,Garrisonfurt,416406.61,False,False,F,41,41C,NoContact
102358,Male,Lowell,Rinker,31,parttime,4152 New motor vehicle parts and accessories wholesaler-distributors,Single,Lowell_Rinker@yahoo.com,V7B 6F6,NL,North Domenicview,417280.78,True,True,F,41,41C,NoContact
102362,Male,Berkeley,Ridge,47,fulltime,Retired,Married,Berkeley_Ridge21@gmail.com,H8Z 2S7,NU,North Wilmer,409467.5,True,True,E,21A,21AC,NoContact
102363,Male,Avonlea,Ridge,52,parttime,6241 Individual and family services,Married,Avonlea.Ridge77@hotmail.com,T0D 9O1,BC,East Julian,422111.1,True,True,E,41,41C,NoContact
102419,Female,Rainer,Revels,29,parttime,5411 Legal services,Married,Rainer_Revels21@gmail.com,K4H 5W2,NU,East Weldon,413294.71,True,True,E,41,41C,NoContact
102421,Female,Justin,Reno,47,fulltime,Retired,Widowed,Justin_Reno@yahoo.com,C7S 9U9,QC,Erwinfort,427770.4,True,True,F,11B,11BC,NoContact
102435,Male,Sara,Rennie,42,fulltime,"4453 Beer, wine and liquor stores",Married,Sara.Rennie77@hotmail.com,A3J 9N6,NU,Bernadineberg,434729.0,True,False,E,22,22C,NoContact
102441,Female,Lenox,Reese,47,fulltime,Retired,Divorced,Lenox.Reese77@hotmail.com,H5V 0N5,YT,Hermanmouth,101945.9,True,True,E,21A,21AC,NoContact
102472,Female,Rooney,Redman,31,parttime,"5413 Architectural, engineering and related services",Single,Rooney_Redman@yahoo.com,B7E 1W8,SK,Sidneytown,406495.06,False,True,F,41,41C,NoContact
102527,Male,Kash,Rayford,34,fulltime,6214 Out-patients care centres,Single,Kash_Rayford21@gmail.com,B3Y 0X0,QC,New Breannamouth,45546.0,True,True,E,11A,11AC,NoContact
102545,Female,Rosetta,Rasmussen,51,fulltime,Retired,Widowed,Rosetta_Rasmussen21@gmail.com,C2Q 0J8,NU,O'Konhaven,430648.1,True,False,E,22,22C,NoContact
102557,Female,Korbin,Rapp,29,parttime,"5412 Accounting, tax preparation, bookkeeping and payroll services",Married,Korbin_Rapp21@gmail.com,Y8U 2C9,NL,Port Berry,410590.36,True,True,E,41,41C,NoContact
102560,Female,Greer,Rapp,47,fulltime,2131 Support activities for mining and oil and gas extraction,Married,Greer_Rapp21@gmail.com,C4L 3L9,NB,Port Kelsifurt,43232.2,False,False,E,22,22C,NoContact
102569,Female,Kyng,Rankins,27,parttime,6112 Community colleges and C.E.G.E.P.s,Single,Kyng_Rankins21@gmail.com,C1X 6P8,NS,Jarenbury,414561.25,True,True,E,41,41C,NoContact
102610,Female,Loyal,Radcliffe,43,fulltime,Retired,Widowed,Loyal_Radcliffe@yahoo.com,Y0W 8G8,NT,East Kiley,49955.5,True,False,F,22,22C,NoContact
102653,Female,Janaya,Puga,47,parttime,6111 Elementary and secondary schools,Married,Janaya_Puga21@gmail.com,B7B 8T6,NU,New Sim,421288.3,True,True,E,41,41C,NoContact
102670,Male,Symphony,Pritchett,53,fulltime,Retired,Married,Symphony_Pritchett@yahoo.com,N5P 5Q9,ON,New Kodyton,430650.9,True,False,F,22,22C,NoContact
102685,Female,Ethaniel,Powers,52,fulltime,4131 Food wholesaler-distributors,Widowed,Ethaniel_Powers@yahoo.com,S7V 1O6,ON,Schmitthaven,88800.8,True,False,F,22,22C,NoContact
102698,Female,Kennedy,Potter,34,parttime,4184 Chemical (except agricultural) and allied product wholesaler-di,Married,Kennedy_Potter21@gmail.com,J5W 9A6,YT,Maxwellfort,412276.33,True,True,E,41,41C,NoContact
102730,Male,Makeda,Pomeroy,45,parttime,"9130 Local, municipal and regional public administration (9131 and 9",Married,Makeda_Pomeroy@yahoo.com,G9Z 4A5,MB,Grantmouth,433663.3,True,False,F,41,41C,NoContact
102738,Female,Kari,Pollock,44,fulltime,5619 Other support services,Divorced,Kari.Pollock77@hotmail.com,P2D 3F6,YT,Gerlachborough,426484.7,True,True,E,21A,21AC,NoContact
102770,Male,Adalin,Pina,43,fulltime,6111 Elementary and secondary schools,Married,Adalin_Pina21@gmail.com,K8B 8F5,ON,Keeblerton,45611.5,True,False,E,22,22C,NoContact
102841,Male,Zahir,Petrucci,27,parttime,4542 Vending machine operators,Married,Zahir_Petrucci@yahoo.com,T4N 0W4,NU,Sawaynbury,413996.62,True,True,F,41,41C,NoContact
102847,Female,Sena,Petrucci,45,parttime,5231 Securities and commodity contracts intermediation and brokerage,Married,Sena_Petrucci@yahoo.com,K5L 1B6,SK,Alizetown,413545.4,True,True,F,41,41C,NoContact
102851,Male,Linda,Peterman,33,parttime,3323 Architectural and structural manufacturing,Single,Linda_Peterman21@gmail.com,S1I 0D8,NL,South Jessycahaven,406024.48,True,True,E,41,41C,NoContact
102860,Female,Lennon,Peterman,34,parttime,"5413 Architectural, engineering and related services",Single,Lennon_Peterman21@gmail.com,G3D 9D6,NS,Port Tiaraburgh,404670.49,False,False,E,41,41C,NoContact
102894,Male,Zaylen,Pelaez,29,parttime,9120 Provincial and territorial public administration (9121 to 9129),Single,Zaylen.Pelaez77@hotmail.com,T8K 3L4,QC,Orinborough,412682.89,True,True,E,31,31C,NoContact
102909,Female,Alexander,Peele,53,parttime,5613 Employment services,Married,Alexander.Peele77@hotmail.com,H7D 0G9,PE,Lake Lorinemouth,424954.6,True,True,E,41,41C,NoContact
102910,Male,Cedar,Peele,42,parttime,9120 Provincial and territorial public administration (9121 to 9129),Single,Cedar_Peele@yahoo.com,M4V 9M7,YT,Wilfridfort,413962.0,True,False,F,41,41C,NoContact
102940,Female,Jerick,Paz,34,fulltime,5221 Depository credit intermediation,Single,Jerick_Paz@yahoo.com,N3X 2Z2,YT,New Dwight,48213.33,False,False,F,22,22C,NoContact
103015,Female,Ralph,Parmenter,31,parttime,7211 Traveller accommodations,Single,Ralph_Parmenter@yahoo.com,H5R 3H3,MB,Wolffbury,408101.17,True,False,F,41,41C,NoContact
103059,Female,Kace,Pare,47,fulltime,6113 Universities,Married,Kace.Pare77@hotmail.com,M1S 3Q7,YT,Botsfordmouth,42472.1,True,True,E,21A,21AC,NoContact
103119,Female,Quenton,Osteen,37,fulltime,6113 Universities,Single,Quenton.Osteen77@hotmail.com,V4B 3N4,QC,Port Brannonmouth,73065.0,True,True,E,11B,11BC,NoContact
103126,Female,Angad,Osgood,39,fulltime,5241 Insurance carriers,Single,Angad_Osgood@yahoo.com,S8K 9S5,QC,Lake Leonton,50444.0,True,True,F,11A,11AC,NoContact
103136,Other,Horacio,Osburn,40,fulltime,5171 Wired telecommunications carriers,Married,Horacio_Osburn21@gmail.com,L3L 2E2,AB,Lake Nikki,425545.0,False,True,E,22,22C,NoContact
103144,Female,Nylah,Oreilly,36,fulltime,8141 Private households,Single,Nylah_Oreilly@yahoo.com,N7P 1I1,NS,West Dorisbury,49045.0,False,True,F,22,22C,NoContact
103178,Male,Janelly,Omar,34,parttime,6211 Offices of physicians,Single,Janelly_Omar21@gmail.com,G9G 9U3,YT,Port Alyce,411777.37,True,True,E,41,41C,NoContact
103185,Female,Yaneli,Olszewski,34,fulltime,9120 Provincial and territorial public administration (9121 to 9129),Single,Yaneli.Olszewski77@hotmail.com,N2J 9Z1,PE,New Carmel,68289.54,True,False,E,22,22C,NoContact
103237,Other,Ammar,Ogilvie,27,parttime,5411 Legal services,Single,Ammar_Ogilvie@yahoo.com,Y6W 0L1,ON,Madelynnmouth,404577.76,True,True,F,41,41C,NoContact
103276,Female,Eliazar,Novotny,29,fulltime,9111 Defence services,Single,Eliazar_Novotny@yahoo.com,V4H 4Z5,NT,Corineside,426997.96,False,True,F,22,22C,NoContact
103302,Female,Kavon,Norman,33,parttime,6230 Nursing and residential care facilities (6231 to 6239),Single,Kavon.Norman77@hotmail.com,S0K 1J3,YT,Lizziemouth,408898.45,True,True,E,41,41C,NoContact
103315,Other,Goldie,Nixon,28,parttime,4851 Urban transit systems,Single,Goldie_Nixon@yahoo.com,L4N 3Y6,YT,Weimannmouth,408082.03,True,False,F,41,41C,NoContact
103339,Female,Yuliana,Niemeyer,41,fulltime,Retired,Married,Yuliana_Niemeyer@yahoo.com,L0I 4O6,SK,Carletonmouth,416872.8,True,True,F,21B,21BC,NoContact
103343,Female,Habiba,Nickell,52,parttime,6244 Child day-care services,Married,Habiba_Nickell21@gmail.com,M6U 9S5,BC,Alishaville,415565.0,True,True,E,41,41C,NoContact
103346,Female,Herbert,Nickell,38,fulltime,6212 Offices of dentists,Single,Herbert_Nickell21@gmail.com,T8D 6R1,SK,Lake Alvisside,426994.0,True,True,E,21A,21AC,NoContact
103372,Male,Miller,Neese,51,fulltime,6212 Offices of dentists,Married,Miller_Neese@yahoo.com,H5L 6A5,ON,Lake Arnoldo,43835.0,False,True,F,22,22C,NoContact
103424,Female,Damonte,Nagy,45,parttime,6230 Nursing and residential care facilities (6231 to 6239),Divorced,Damonte_Nagy21@gmail.com,V6D 9E3,YT,Toymouth,434863.4,False,True,E,41,41C,NoContact
103431,Female,Alaynna,Nagle,35,fulltime,3261 Plastic product manufacturing,Separate,Alaynna.Nagle77@hotmail.com,A1W 8Q4,ON,East Chadd,431514.0,True,True,E,21A,21AC,NoContact
103505,Male,Estevan,Munroe,33,parttime,5239 Other financial investment activities,Married,Estevan_Munroe21@gmail.com,K0Z 4L6,NL,East Isai,411386.32,True,False,E,41,41C,NoContact
103507,Female,Oswald,Munroe,39,fulltime,"5416 Management, scientific and technical consulting services",Single,Oswald_Munroe@yahoo.com,G3P 5L8,AB,Klockomouth,131187.0,True,True,F,21B,21BC,NoContact
103523,Male,Corbyn,Muldoon,39,fulltime,"5413 Architectural, engineering and related services",Single,Corbyn_Muldoon21@gmail.com,Y9S 2E8,ON,South Edwinland,432513.0,True,True,E,21A,21AC,NoContact
103565,Male,Makinlee,Mote,50,parttime,5415 Computer systems design and related services,Married,Makinlee_Mote21@gmail.com,H6R 0C8,NL,Lake Loren,416184.3,True,False,E,41,41C,NoContact
103570,Female,June,Mote,41,fulltime,3231 Printing and related support activities,Married,June_Mote@yahoo.com,J7I 5B8,NU,West Abelardotown,47336.0,True,False,F,22,22C,NoContact
103600,Male,Maiya,Moseley,36,fulltime,6113 Universities,Married,Maiya_Moseley@yahoo.com,C9B 9G8,AB,Justusview,434239.0,False,False,F,22,22C,NoContact
103618,Female,Rishi,Morley,51,fulltime,6214 Out-patients care centres,Married,Rishi_Morley@yahoo.com,N3K 7W9,NU,Conradshire,58182.3,True,True,F,21B,21BC,NoContact
103619,Male,August,Morley,30,parttime,6213 Offices of other health practitioners,Single,August_Morley21@gmail.com,Y1C 2E0,NU,East Sophia,417736.18,True,True,E,41,41C,NoContact
103634,Female,Jocelyn,Morelli,27,parttime,6220 Hospitals (6221 to 6223),Single,Jocelyn_Morelli21@gmail.com,Y9Y 0S1,NL,North Jeff,404650.36,True,True,E,41,41C,NoContact
103660,Female,Morrigan,Moose,42,fulltime,6213 Offices of other health practitioners,Married,Morrigan_Moose@yahoo.com,L4T 2W6,NB,Olsonchester,45896.0,False,False,F,22,22C,NoContact
103766,Female,Julisa,Mingo,43,fulltime,Retired,Married,Julisa_Mingo21@gmail.com,A2W 9J9,PE,New D'angelo,413536.6,True,True,E,21A,21AC,NoContact
103775,Male,Lillianne,Mims,44,parttime,6111 Elementary and secondary schools,Married,Lillianne_Mims21@gmail.com,A2U 8U0,NS,Pollichchester,425523.3,True,False,E,41,41C,NoContact
103795,Male,Jet,Milam,29,parttime,5221 Depository credit intermediation,Single,Jet_Milam@yahoo.com,K4K 1V7,NS,Antoninaport,405658.84,True,False,F,41,41C,NoContact
103802,Female,Aniah,Mier,27,parttime,5241 Insurance carriers,Single,Aniah_Mier21@gmail.com,J6U 0S7,SK,New Nelda,410172.58,True,True,E,41,41C,NoContact
103808,Female,Yides,Mier,29,fulltime,"8139 Business, professional, labour and other membership organizatio",Single,Yides_Mier21@gmail.com,H2T 7P0,MB,East Delphaville,428799.43,False,True,E,22,22C,NoContact
103826,Female,Aryah,Michels,27,parttime,"5412 Accounting, tax preparation, bookkeeping and payroll services",Single,Aryah_Michels21@gmail.com,N2Q 0M3,NT,Bashirianfort,413409.88,True,True,E,41,41C,NoContact
103845,Male,Cashmere,Merry,33,parttime,7211 Traveller accommodations,Single,Cashmere.Merry77@hotmail.com,P5Z 7R7,NL,New Terenceville,410438.23,True,False,E,41,41C,NoContact
103875,Male,Monserrat,Mercurio,36,fulltime,6220 Hospitals (6221 to 6223),Married,Monserrat.Mercurio77@hotmail.com,M8Y 7T5,NL,Schaefertown,423967.0,True,False,E,22,22C,NoContact
103891,Female,Emile,Melcher,45,fulltime,4441 Building material and supplies dealers,Married,Emile_Melcher@yahoo.com,S4O 2V1,QC,East Leonorview,89284.8,True,True,F,11B,11BC,NoContact
103937,Female,Niall,Mcneill,41,fulltime,8121 Personal care services,Married,Niall_Mcneill21@gmail.com,B1L 0V1,BC,North Quentinland,52443.0,True,True,E,21A,21AC,NoContact
103990,Other,Ulisses,Mckay,41,fulltime,Retired,Married,Ulisses_Mckay@yahoo.com,S9V 4O3,NB,Lake Guido,424526.6,True,False,F,22,22C,NoContact
104012,Female,Hennessey,Mcgraw,43,parttime,5411 Legal services,Single,Hennessey_Mcgraw21@gmail.com,J3Y 5C5,NS,Cliffordfurt,415535.0,False,True,E,41,41C,NoContact
104015,Male,Ralph,Mcgraw,44,parttime,6111 Elementary and secondary schools,Single,Ralph_Mcgraw21@gmail.com,H5R 3H3,MB,Wolffbury,420452.3,True,False,E,41,41C,NoContact
104070,Male,Rihanna,Mccune,27,parttime,"4145 Pharmaceuticals, toiletries, cosmetics and sundries wholesaler-",Married,Rihanna.Mccune77@hotmail.com,Y0C 3X0,NB,New Bethanyhaven,411859.54,True,False,E,41,41C,NoContact
104085,Other,Alia,Mcculley,32,parttime,8141 Private households,Single,Alia.Mcculley77@hotmail.com,A8N 2S7,NT,Bransonbury,412817.86,True,False,E,41,41C,NoContact
104108,Female,Pari,Mccollum,47,parttime,7211 Traveller accommodations,Married,Pari_Mccollum21@gmail.com,T6R 9I2,PE,Juniorhaven,422409.2,False,True,E,41,41C,NoContact
104109,Male,Earnest,Mccollum,40,fulltime,8133 Social advocacy organizations,Single,Earnest.Mccollum77@hotmail.com,C2T 0A6,MB,Saraistad,57214.0,True,True,E,21A,21AC,NoContact
