customer id,gender,first,last,age,job type,occupation,martial status,email,postal,province,city,income,em eligible,dm eligible,lang,segment,treatment,channel
100136,Male,Horacio,Wrenn,45,fulltime,Retired,Married,Horacio_Wrenn21@gmail.com,L3L 2E2,AB,Lake Nikki,121125.9,False,True,E,22,22T,DM_EM
100145,Male,Semaj,Worsham,50,fulltime,4521 Department stores,Married,Semaj_Worsham21@gmail.com,S5J 4L6,SK,Bashirianbury,64791.1,True,False,E,22,22T,DM_EM
100152,Male,Jaycee,Works,53,fulltime,5411 Legal services,Divorced,Jaycee.Works77@hotmail.com,T5I 6A4,AB,Katlynntown,84995.9,False,True,E,22,22T,DM_EM
100168,Female,Eman,Workman,40,fulltime,"5242 Agencies, brokerages and other insurance related activities",Married,Eman_Workman@yahoo.com,M9D 7R7,SK,Port Arianeshire,424179.0,False,True,F,22,22T,DM_EM
100175,Female,Jorge,Woodley,55,fulltime,Retired,Widowed,Jorge_Woodley21@gmail.com,E1E 7D9,ON,West Verliemouth,421503.3,True,False,E,22,22T,DM_EM
100184,Female,Nehemiah,Wolverton,52,fulltime,"5182 Data processing, hosting, and related services",Married,Nehemiah_Wolverton21@gmail.com,G3R 3X0,NL,Feestport,42554.6,False,True,E,22,22T,DM_EM
100185,Male,Yaneli,Wolverton,40,fulltime,5615 Travel arrangement and reservation services,Single,Yaneli.Wolverton77@hotmail.com,N2J 9Z1,PE,New Carmel,425010.0,True,False,E,22,22T,DM_EM
100196,Male,Keaton,Wolfson,46,fulltime,Retired,Married,Keaton_Wolfson21@gmail.com,S2I 5N9,NB,Audreyfurt,414219.8,False,True,E,22,22T,DM_EM
100200,Female,Annalisa,Wolfson,37,fulltime,4854 School and employee bus transportation,Married,Annalisa.Wolfson77@hotmail.com,Y4E 0N7,NB,Effertztown,47951.0,False,False,E,22,22T,DM_EM
100205,Male,Lavinia,Wolf,52,fulltime,9120 Provincial and territorial public administration (9121 to 9129),Divorced,Lavinia_Wolf21@gmail.com,M7X 7Y8,NU,Lake Leannemouth,101688.4,True,False,E,22,22T,DM_EM
100216,Female,Presleigh,Witt,35,fulltime,,Single,Presleigh_Witt@yahoo.com,P6G 6U1,AB,New Curtis,85858.0,False,True,F,22,22T,DM_EM
100225,Female,Deaglan,Witmer,41,fulltime,"5412 Accounting, tax preparation, bookkeeping and payroll services",Married,Deaglan_Witmer@yahoo.com,T3G 3A6,PE,Considineshire,47387.0,True,False,F,22,22T,DM_EM
100280,Male,Carma,Winans,45,fulltime,5221 Depository credit intermediation,Married,Carma_Winans21@gmail.com,G4K 3N4,PE,Kleinville,54927.4,False,False,E,22,22T,DM_EM
100308,Male,Jill,Wilborn,29,fulltime,5241 Insurance carriers,Single,Jill.Wilborn77@hotmail.com,B6T 9T4,NU,North Rollinfurt,50096.97,False,True,E,22,22T,DM_EM
100328,Female,Ahron,Wieland,51,fulltime,Retired,Widowed,Ahron_Wieland21@gmail.com,L0C 5W6,BC,Waldoville,72361.8,False,True,E,22,22T,DM_EM
100350,Male,Clyde,Whitten,40,fulltime,Retired,Married,Clyde.Whitten77@hotmail.com,C7Z 0S0,MB,Lauramouth,423643.2,True,False,E,22,22T,DM_EM
100355,Female,Gweneth,Whiting,34,fulltime,5241 Insurance carriers,Single,Gweneth_Whiting21@gmail.com,K6X 7T5,MB,Port Adelinehaven,425337.4,True,False,E,22,22T,DM_EM
100360,Other,Augustus,Whiting,42,fulltime,Retired,Married,Augustus_Whiting@yahoo.com,N1E 5J4,BC,Port Alberthaside,432423.3,False,False,F,22,22T,DM_EM
100365,Other,Emmalynne,Whitesell,43,fulltime,5411 Legal services,Married,Emmalynne.Whitesell77@hotmail.com,G9A 6Q2,MB,Wisokybury,56352.0,True,False,E,22,22T,DM_EM
100372,Female,Miller,Whited,41,fulltime,6220 Hospitals (6221 to 6223),Single,Miller_Whited@yahoo.com,H5L 6A5,ON,Lake Arnoldo,82681.0,False,True,F,22,22T,DM_EM
100404,Female,Journie,Whatley,45,fulltime,4921 Couriers,Divorced,Journie.Whatley77@hotmail.com,H9F 0E4,MB,Port Jessica,49629.8,False,True,E,22,22T,DM_EM
100425,Male,Yui,Wetzel,42,fulltime,5414 Specialized design services,Separate,Yui.Wetzel77@hotmail.com,B0F 6H6,NB,Arttown,50340.0,True,False,E,22,22T,DM_EM
100444,Other,Adien,Weitz,37,fulltime,"5416 Management, scientific and technical consulting services",Married,Adien_Weitz@yahoo.com,V9I 4T6,NS,East Katelynn,424433.0,False,True,F,22,22T,DM_EM
100448,Female,Emmaleigh,Weitz,48,fulltime,"9130 Local, municipal and regional public administration (9131 and 9",Married,Emmaleigh_Weitz21@gmail.com,P5A 0R1,NU,Howeburgh,49271.2,False,True,E,22,22T,DM_EM
100452,Male,Gigi,Weinberger,35,fulltime,4111 Farm product wholesaler-distributors,Single,Gigi.Weinberger77@hotmail.com,C2B 0Y9,AB,Lake Tyrique,45958.0,False,True,E,22,22T,DM_EM
100460,Female,Jeramiah,Weinberger,32,fulltime,"5418 Advertising, public relations, and related services",Single,Jeramiah_Weinberger21@gmail.com,A1Q 9P8,YT,North Deion,427547.08,False,False,E,22,22T,DM_EM
100465,Male,Khaliya,Weil,52,fulltime,6220 Hospitals (6221 to 6223),Divorced,Khaliya_Weil@yahoo.com,C1M 5J9,NB,Boehmstad,70495.7,True,False,F,22,22T,DM_EM
100476,Female,Tevita,Weese,34,fulltime,3118 Bakeries and tortilla manufacturing,Married,Tevita.Weese77@hotmail.com,S3E 2Q2,QC,West Perryfort,41397.0,False,True,E,12,12T,DM_EM
100480,Female,Jamir,Weese,31,fulltime,5411 Legal services,Single,Jamir_Weese@yahoo.com,V5T 1M0,ON,North Barry,421206.46,False,False,F,22,22T,DM_EM
100490,Female,Eliora,Weatherspo,38,fulltime,5239 Other financial investment activities,Married,Eliora_Weatherspo21@gmail.com,V5W 6L4,PE,New Betsy,428262.0,True,False,E,22,22T,DM_EM
100492,Female,Aaryn,Weathers,42,fulltime,Retired,Married,Aaryn_Weathers@yahoo.com,P6F 1J5,NU,Jenifertown,52391.5,False,True,F,22,22T,DM_EM
100495,Other,Brynleigh,Weathers,49,fulltime,6220 Hospitals (6221 to 6223),Separate,Brynleigh_Weathers@yahoo.com,L4G 8V6,NU,Parisianstad,108577.7,True,False,F,22,22T,DM_EM
100496,Female,Jackelyn,Weathers,28,fulltime,7223 Special food services,Married,Jackelyn_Weathers21@gmail.com,J3F 5Q1,ON,Lake Delia,420280.48,False,True,E,22,22T,DM_EM
100505,Male,Estevan,Way,53,fulltime,6112 Community colleges and C.E.G.E.P.s,Married,Estevan_Way21@gmail.com,K0Z 4L6,NL,East Isai,54279.5,True,False,E,22,22T,DM_EM
100512,Other,Alexys,Watkins,40,fulltime,Retired,Widowed,Alexys.Watkins77@hotmail.com,E7A 2R3,NS,Valeriemouth,90566.0,False,True,E,22,22T,DM_EM
100515,Male,Jaeger,Watkins,38,fulltime,6111 Elementary and secondary schools,Married,Jaeger.Watkins77@hotmail.com,J0W 6G5,AB,Blandahaven,96299.0,True,False,E,22,22T,DM_EM
100525,Other,Aleyda,Waterhouse,40,fulltime,Retired,Married,Aleyda_Waterhouse@yahoo.com,E5O 1D5,ON,East Justuschester,414880.6,True,False,F,22,22T,DM_EM
100536,Male,Story,Watanabe,43,fulltime,3273 Cement and concrete product manufacturing,Married,Story.Watanabe77@hotmail.com,G4D 0N0,NS,Keatonshire,55395.0,False,True,E,22,22T,DM_EM
100555,Other,Evah,Warfield,53,fulltime,5415 Computer systems design and related services,Married,Evah_Warfield@yahoo.com,A4I 7D2,NT,North Renee,49540.7,True,False,F,22,22T,DM_EM
100556,Female,Rain,Warfield,36,fulltime,,Divorced,Rain_Warfield21@gmail.com,P9X 8L0,NT,Davinhaven,432825.0,False,True,E,22,22T,DM_EM
100588,Female,Tristian,Wallin,41,fulltime,Retired,Widowed,Tristian_Wallin@yahoo.com,T7A 1F4,SK,New Georgianna,43830.5,False,True,F,22,22T,DM_EM
100595,Female,Mykah,Walley,28,fulltime,5615 Travel arrangement and reservation services,Single,Mykah_Walley21@gmail.com,E6Y 5S3,YT,East Garland,422422.18,True,False,E,22,22T,DM_EM
100600,Female,Maiya,Walley,44,fulltime,5511 Management of companies and enterprises,Married,Maiya_Walley@yahoo.com,C9B 9G8,AB,Justusview,50602.2,False,False,F,22,22T,DM_EM
100610,Female,Loyal,Walker,30,fulltime,6111 Elementary and secondary schools,Single,Loyal_Walker21@gmail.com,Y0W 8G8,NT,East Kiley,428639.71,True,False,E,22,22T,DM_EM
100635,Male,Arlie,Waldner,41,fulltime,5616 Investigation and security services,Married,Arlie.Waldner77@hotmail.com,L2B 0J3,NB,Busterview,115624.0,True,False,E,22,22T,DM_EM
100640,Male,Blen,Waldner,42,fulltime,5241 Insurance carriers,Married,Blen_Waldner21@gmail.com,X6E 8V9,QC,O'Connerberg,423423.0,False,False,E,12,12T,DM_EM
100644,Female,Azael,Waldman,46,fulltime,"4179 Other machinery, equipment and supplies wholesaler-distributors",Married,Azael.Waldman77@hotmail.com,N3M 5P3,MB,Port Margarettabur,65409.3,False,True,E,22,22T,DM_EM
100648,Male,Danika,Waldman,38,fulltime,4811 Scheduled air transportation,Married,Danika_Waldman@yahoo.com,C2G 0V9,YT,Port Felipaberg,78647.0,False,True,F,22,22T,DM_EM
100650,Male,Jaquelin,Waldman,51,fulltime,5312 Offices of real estate agents and brokers,Married,Jaquelin.Waldman77@hotmail.com,X8J 3Q3,BC,East Johannafort,56644.5,True,False,E,22,22T,DM_EM
100670,Male,Symphony,Wages,43,fulltime,5613 Employment services,Married,Symphony_Wages21@gmail.com,N5P 5Q9,ON,New Kodyton,42992.0,True,False,E,22,22T,DM_EM
100676,Female,September,Vuong,52,fulltime,5414 Specialized design services,Single,September_Vuong21@gmail.com,A3M 8O1,MB,West Brannonhaven,53335.7,False,True,E,22,22T,DM_EM
100696,Male,Emerick,Victor,35,fulltime,5221 Depository credit intermediation,Married,Emerick_Victor@yahoo.com,K9P 0S6,NT,Isaiasbury,50165.0,False,True,F,22,22T,DM_EM
100704,Female,Kemora,Vick,35,fulltime,5239 Other financial investment activities,Married,Kemora.Vick77@hotmail.com,X1M 8H0,YT,Port Gwen,48680.0,False,True,E,22,22T,DM_EM
100715,Male,Denver,Vest,50,fulltime,"5416 Management, scientific and technical consulting services",Married,Denver_Vest21@gmail.com,R5R 7C8,PE,Mrazland,40136.8,True,False,E,22,22T,DM_EM
100745,Female,Omere,Vela,28,fulltime,4461 Health and personal care stores,Single,Omere_Vela21@gmail.com,G1C 1L8,YT,West Rhiannon,71428.17,True,False,E,22,22T,DM_EM
100788,Male,Isley,Vanderpool,42,fulltime,Retired,Divorced,Isley.Vanderpool77@hotmail.com,H0M 1N7,NL,Providencifurt,102535.3,False,True,E,22,22T,DM_EM
100795,Male,Jet,Valladares,41,fulltime,9112-9119 Other federal services,Married,Jet_Valladares@yahoo.com,K4K 1V7,NS,Antoninaport,44264.0,True,False,F,22,22T,DM_EM
100796,Male,Odalis,Valladares,35,fulltime,5411 Legal services,Married,Odalis_Valladares21@gmail.com,M7R 2N6,BC,Wilmaborough,46368.0,False,True,E,22,22T,DM_EM
100805,Male,Nasser,Usher,31,fulltime,,Single,Nasser_Usher21@gmail.com,J8V 1W4,PE,South Trishashire,400000.0,True,False,E,22,22T,DM_EM
100816,Male,Jackie,Underhill,42,fulltime,5617 Services to buildings and dwellings,Single,Jackie_Underhill@yahoo.com,P2R 0U9,NT,Lednerview,60179.0,False,True,F,22,22T,DM_EM
100865,Female,Hilda,Tuggle,54,fulltime,Retired,Widowed,Hilda_Tuggle21@gmail.com,P7E 0I8,PE,Norvalburgh,429591.1,True,False,E,22,22T,DM_EM
100868,Male,Abbey,Tuggle,30,fulltime,5223 Activities related to credit intermediation,Single,Abbey_Tuggle21@gmail.com,V5D 5N8,PE,West Flossiefort,69821.4,False,True,E,22,22T,DM_EM
100888,Female,Kyran,Truong,26,fulltime,7222 Limited-service restaurants,Single,Kyran_Truong@yahoo.com,T3M 6A4,QC,Walshview,420720.04,False,True,F,12,12T,DM_EM
100924,Male,Aayden,Troyer,44,fulltime,Retired,Widowed,Aayden_Troyer@yahoo.com,J5Y 3Y3,AB,Port Gregorio,422279.6,False,True,F,22,22T,DM_EM
100935,Female,Indie,Trigg,43,fulltime,3231 Printing and related support activities,Married,Indie.Trigg77@hotmail.com,L3H 4E3,MB,Townestad,123262.0,True,False,E,22,22T,DM_EM
100936,Male,Steele,Trigg,32,fulltime,6230 Nursing and residential care facilities (6231 to 6239),Married,Steele_Trigg@yahoo.com,A0T 1D3,PE,Lake Frances,421651.96,False,True,F,22,22T,DM_EM
100940,Female,Jerick,Trigg,32,fulltime,"5416 Management, scientific and technical consulting services",Single,Jerick_Trigg21@gmail.com,N3X 2Z2,YT,New Dwight,42657.45,False,False,E,22,22T,DM_EM
100945,Female,Malka,Trice,30,fulltime,6111 Elementary and secondary schools,Single,Malka_Trice@yahoo.com,C9U 9B2,PE,Wolfborough,420287.41,True,False,F,22,22T,DM_EM
101032,Female,Carsten,Tolliver,31,fulltime,5411 Legal services,Single,Carsten_Tolliver@yahoo.com,B1N 7O7,NL,North Peterfurt,429650.83,False,True,F,22,22T,DM_EM
101036,Male,Jurni,Tolliver,44,fulltime,5221 Depository credit intermediation,Divorced,Jurni_Tolliver21@gmail.com,M6T 2G8,NT,New Tia,154644.6,False,True,E,22,22T,DM_EM
101064,Male,Kade,Timmons,39,fulltime,4853 Taxi and limousine service,Married,Kade.Timmons77@hotmail.com,J8M 4H8,NS,Lake Pietro,42321.0,False,True,E,22,22T,DM_EM
101065,Male,Naydelin,Timmons,38,fulltime,3363 Motor vehicle parts manufacturing,Single,Naydelin_Timmons@yahoo.com,C7L 0O6,BC,Haskellshire,60862.0,True,False,F,22,22T,DM_EM
101075,Male,Hadassa,Timm,29,fulltime,5411 Legal services,Married,Hadassa_Timm21@gmail.com,M8C 2T7,NL,Port Juvenalfurt,425451.25,True,False,E,22,22T,DM_EM
101080,Male,Kyrie,Timm,30,fulltime,"5418 Advertising, public relations, and related services",Single,Kyrie_Timm@yahoo.com,E2U 2U9,ON,Schusterfurt,422701.03,False,False,F,22,22T,DM_EM
101104,Other,Ahmir,Thorne,43,fulltime,Retired,Married,Ahmir_Thorne@yahoo.com,T5M 6I7,AB,South Claudie,416720.9,False,True,F,22,22T,DM_EM
101105,Female,Joella,Thorne,31,fulltime,5411 Legal services,Single,Joella_Thorne21@gmail.com,J8B 6V6,YT,New Sarahton,423485.77,True,False,E,22,22T,DM_EM
101110,Female,Zach,Thorne,47,fulltime,8141 Private households,Married,Zach_Thorne@yahoo.com,M6P 4I1,SK,Dachport,57176.9,True,False,F,22,22T,DM_EM
101140,Other,Jade,Thibeault,39,fulltime,6111 Elementary and secondary schools,Married,Jade_Thibeault@yahoo.com,V3R 4O2,AB,Lefflerview,68826.0,False,False,F,22,22T,DM_EM
101145,Male,Semaj,Theobald,40,fulltime,Retired,Married,Semaj.Theobald77@hotmail.com,S5J 4L6,SK,Bashirianbury,420610.8,True,False,E,22,22T,DM_EM
101150,Female,Jakari,Theobald,53,fulltime,6230 Nursing and residential care facilities (6231 to 6239),Separate,Jakari_Theobald21@gmail.com,T5O 3B7,PE,Bruenbury,101511.3,True,False,E,22,22T,DM_EM
101180,Male,Hans,Teal,47,fulltime,6219 Other ambulatory health care services,Single,Hans_Teal21@gmail.com,J3A 6G5,NT,Hirthebury,192348.2,False,False,E,22,22T,DM_EM
101188,Male,Amador,Tarver,36,fulltime,"5416 Management, scientific and technical consulting services",Married,Amador_Tarver@yahoo.com,T5F 3T6,YT,East Jeraldtown,431018.0,False,True,F,22,22T,DM_EM
101190,Male,Japheth,Tarver,49,fulltime,5221 Depository credit intermediation,Married,Japheth.Tarver77@hotmail.com,E1X 3K4,NU,Powlowskiport,45354.1,True,False,E,22,22T,DM_EM
101195,Other,Mattison,Tapp,43,fulltime,"5242 Agencies, brokerages and other insurance related activities",Married,Mattison_Tapp21@gmail.com,E1E 7O0,NL,Sadieside,429524.0,True,False,E,22,22T,DM_EM
101204,Female,Nikole,Tapley,38,fulltime,6213 Offices of other health practitioners,Single,Nikole_Tapley21@gmail.com,V1B 2P2,NS,East Milesstad,42711.0,False,True,E,22,22T,DM_EM
101224,Female,Romell,Swaney,52,fulltime,2382 Building equipment contractors,Married,Romell_Swaney@yahoo.com,L8U 9R5,QC,Corwinmouth,45566.4,False,True,F,12,12T,DM_EM
101225,Male,Deaglan,Swaney,32,fulltime,6111 Elementary and secondary schools,Married,Deaglan_Swaney21@gmail.com,T3G 3A6,PE,Considineshire,421256.29,True,False,E,22,22T,DM_EM
101228,Other,Evolet,Swaney,35,fulltime,"4163 Lumber, millwork, hardware and other building supplies wholesal",Single,Evolet_Swaney21@gmail.com,A4T 6N1,ON,Mortimerland,420767.0,False,True,E,22,22T,DM_EM
101232,Male,Kylynn,Sussman,42,fulltime,6116 Other school and instruction,Married,Kylynn.Sussman77@hotmail.com,J7L 7Y6,AB,Lake Darlene,70283.0,False,True,E,22,22T,DM_EM
101250,Other,Jahir,Surber,34,fulltime,5411 Legal services,Single,Jahir.Surber77@hotmail.com,G7L 3M8,NL,North Amychester,429276.94,True,False,E,22,22T,DM_EM
101255,Female,Ashlynne,Sung,39,fulltime,7222 Limited-service restaurants,Separate,Ashlynne_Sung21@gmail.com,J1D 0T8,PE,West Kurtis,207296.0,True,False,E,22,22T,DM_EM
101268,Male,Cal,Sunday,52,fulltime,9112-9119 Other federal services,Married,Cal.Sunday77@hotmail.com,G1Z 3H4,MB,Daveberg,104153.5,False,True,E,22,22T,DM_EM
101285,Male,Arjan,Suh,44,fulltime,9120 Provincial and territorial public administration (9121 to 9129),Married,Arjan_Suh21@gmail.com,H5L 3N2,NS,Macejkovicmouth,433123.2,True,False,E,22,22T,DM_EM
101288,Male,Isabella,Suh,54,fulltime,5616 Investigation and security services,Married,Isabella_Suh21@gmail.com,H5X 7S5,NL,Corwinton,141930.7,False,True,E,22,22T,DM_EM
101292,Female,Liesl,Suggs,38,fulltime,7224 Drinking places (alcoholic beverages),Married,Liesl.Suggs77@hotmail.com,K0H 1A5,NT,Frankieborough,64800.0,False,True,E,22,22T,DM_EM
101300,Female,Brailyn,Suggs,38,fulltime,3364 Aerospace product and parts manufacturing,Divorced,Brailyn_Suggs21@gmail.com,C0I 1I8,NB,Lake Thora,42862.0,False,False,E,22,22T,DM_EM
101305,Male,Adonis,Suazo,47,fulltime,Retired,Married,Adonis_Suazo@yahoo.com,S0F 6V9,NB,Gleasonburgh,417166.8,True,False,F,22,22T,DM_EM
101324,Other,Ty,Stubbs,41,fulltime,5411 Legal services,Married,Ty_Stubbs21@gmail.com,S5J 4Q8,SK,West Lolaview,77547.0,False,True,E,22,22T,DM_EM
101330,Male,Dillon,Stubbs,39,fulltime,5313 Activities related to real estate,Married,Dillon_Stubbs21@gmail.com,Y7Y 2A3,MB,South Marina,55392.0,True,False,E,22,22T,DM_EM
101350,Male,Clyde,Stromberg,44,fulltime,7221 Full-service restaurants,Married,Clyde_Stromberg@yahoo.com,C7Z 0S0,MB,Lauramouth,47518.9,True,False,F,22,22T,DM_EM
101352,Female,Harlan,Stratton,43,fulltime,"7115 Independent artists, writers and performers",Married,Harlan.Stratton77@hotmail.com,S0I 6D8,MB,Boyleburgh,431443.0,False,True,E,22,22T,DM_EM
101364,Male,Fiona,Stoops,41,fulltime,"3334 Ventilation, heating, air-conditioning and commercial refrigera",Single,Fiona.Stoops77@hotmail.com,G3K 3Y1,YT,Kuhlmanton,427915.0,False,True,E,22,22T,DM_EM
101365,Male,Emmalynne,Stoops,44,fulltime,Retired,Widowed,Emmalynne_Stoops@yahoo.com,G9A 6Q2,MB,Wisokybury,52040.1,True,False,F,22,22T,DM_EM
101375,Female,Kiarah,Stith,27,fulltime,4821 Rail transportation,Single,Kiarah_Stith21@gmail.com,S9M 0Q4,MB,Elwinmouth,426003.01,True,False,E,22,22T,DM_EM
101384,Female,Reyna,Stilwell,55,fulltime,5411 Legal services,Married,Reyna_Stilwell21@gmail.com,Y5J 2D5,AB,Lake Carmineland,97419.95,False,True,E,22,22T,DM_EM
101390,Male,Kiyan,Stilwell,50,fulltime,Retired,Married,Kiyan_Stilwell21@gmail.com,N5V 2J7,NT,Glennaside,415562.4,True,False,E,22,22T,DM_EM
101392,Female,Tommie,Steward,52,fulltime,4851 Urban transit systems,Single,Tommie_Steward@yahoo.com,M3B 4V9,MB,Lake Leopoldo,127430.6,False,True,F,22,22T,DM_EM
101400,Male,Hanah,Steward,43,fulltime,Retired,Married,Hanah.Steward77@hotmail.com,V6R 4Q0,BC,Lake Precious,420630.4,False,False,E,22,22T,DM_EM
101420,Female,Julianne,Sternberg,51,fulltime,6113 Universities,Married,Julianne_Sternberg21@gmail.com,B4M 6O3,ON,South Urban,62900.2,False,False,E,22,22T,DM_EM
101430,Male,Norberto,Steffens,42,fulltime,4189 Other miscellaneous wholesaler-distributors,Single,Norberto.Steffens77@hotmail.com,V6P 2O5,YT,Terryton,43802.0,True,False,E,22,22T,DM_EM
101440,Male,Zaiya,Stedman,31,fulltime,6220 Hospitals (6221 to 6223),Single,Zaiya_Stedman@yahoo.com,K8D 3S5,NL,Lake Lucianoland,41306.1,False,False,F,22,22T,DM_EM
101475,Male,Paisley,Stanford,47,fulltime,Retired,Married,Paisley.Stanford77@hotmail.com,G1W 2Z5,ON,Linneaberg,414644.0,True,False,E,22,22T,DM_EM
101480,Female,Jamir,Stanford,44,fulltime,4851 Urban transit systems,Single,Jamir_Stanford21@gmail.com,V5T 1M0,ON,North Barry,145433.2,False,False,E,22,22T,DM_EM
101485,Female,Langston,Stamey,37,fulltime,6213 Offices of other health practitioners,Separate,Langston_Stamey@yahoo.com,C8A 0D5,SK,Lenoretown,429471.0,True,False,F,22,22T,DM_EM
101504,Female,Anjolaolu,Spruill,50,fulltime,5415 Computer systems design and related services,Married,Anjolaolu_Spruill21@gmail.com,R4E 5L9,NU,Lake Margarita,49658.4,False,True,E,22,22T,DM_EM
101505,Other,Estevan,Spruill,52,fulltime,"5413 Architectural, engineering and related services",Married,Estevan.Spruill77@hotmail.com,K0Z 4L6,NL,East Isai,51752.8,True,False,E,22,22T,DM_EM
101512,Male,Alexys,Spring,25,fulltime,,Single,Alexys_Spring@yahoo.com,E7A 2R3,NS,Valeriemouth,400000.0,False,True,F,22,22T,DM_EM
101515,Male,Jaeger,Spring,32,fulltime,,Single,Jaeger_Spring@yahoo.com,J0W 6G5,AB,Blandahaven,400000.0,True,False,F,22,22T,DM_EM
101520,Female,Aveah,Spring,40,fulltime,5231 Securities and commodity contracts intermediation and brokerage,Single,Aveah.Spring77@hotmail.com,E5N 5H4,SK,Rebekachester,139943.0,False,False,E,22,22T,DM_EM
101545,Female,Rosetta,Spindler,48,fulltime,Retired,Widowed,Rosetta_Spindler@yahoo.com,C2Q 0J8,NU,O'Konhaven,419112.8,True,False,F,22,22T,DM_EM
101555,Male,Evah,Spielman,35,fulltime,3273 Cement and concrete product manufacturing,Single,Evah_Spielman21@gmail.com,A4I 7D2,NT,North Renee,42639.0,True,False,E,22,22T,DM_EM
101560,Other,Greer,Spielman,48,fulltime,4451 Grocery stores,Single,Greer_Spielman@yahoo.com,C4L 3L9,NB,Port Kelsifurt,75806.5,False,False,F,22,22T,DM_EM
101596,Female,Ela,Southwick,54,fulltime,"5111 Newspaper, periodical, book and director publishers",Married,Ela_Southwick@yahoo.com,S0K 4X5,PE,Port Manuel,67408.4,False,True,F,22,22T,DM_EM
101625,Male,Wayde,Sommers,34,fulltime,,Single,Wayde.Sommers77@hotmail.com,M3V 5F7,NT,South Mariettaview,400000.0,True,False,E,22,22T,DM_EM
101640,Male,Blen,Soles,41,fulltime,5241 Insurance carriers,Married,Blen.Soles77@hotmail.com,X6E 8V9,QC,O'Connerberg,75924.0,False,False,E,12,12T,DM_EM
101652,Male,Philomena,Slaven,37,fulltime,5121 Motion picture and video industries,Single,Philomena.Slaven77@hotmail.com,H3U 7G4,NB,Stacyborough,46520.0,False,True,E,22,22T,DM_EM
101655,Male,Charlesto,Slaven,53,fulltime,4461 Health and personal care stores,Divorced,Charlesto.Slaven77@hotmail.com,K9L 4H0,NB,Alishaside,118338.0,True,False,E,22,22T,DM_EM
101684,Female,Iman,Skelton,37,fulltime,"7114 Agents and managers for artists, athletes, entertainers and oth",Married,Iman_Skelton21@gmail.com,E3J 2R3,NB,Jackytown,46567.0,False,True,E,22,22T,DM_EM
101695,Female,Newton,Sitton,42,fulltime,Retired,Widowed,Newton_Sitton@yahoo.com,X2U 0A2,SK,East Erichfurt,413740.3,True,False,F,22,22T,DM_EM
101705,Female,Jenson,Sirois,31,fulltime,4411 Automobile dealers,Single,Jenson_Sirois21@gmail.com,B7D 0X7,NL,Johnstonside,432275.32,True,False,E,22,22T,DM_EM
